K10a,K10b,K10c,K11a,K11b,K11c,K12a,K12b,K12c,K13a,K13b,K13c,K14a,K14b,K14c,K15a,K15b,K15c,K16a,K16b ,K16c,K17a,K17c,K18a,K18b,K18c,K19a,K19b,K19d,K20a,K20b,K20c,K21a,K21b,K21c
6,2,5,5,2,6,6,10,7,3,4,2,1,5,4,7,6,5,6,4,4,5,3,5,4,4,2,3,2,3,5,4,3,4,4
0,1,0,3,2,0,1,1,0,2,0,1,2,0,1,4,1,0,0,0,1,3,5,0,1,0,2,1,1,1,1,2,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,1,0,1,1,2,2,1,0,2,1,0,0,1,1,0,1,2,2,2,1,1,0,0,2,2,2,2,1,2,2,1,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1
0,1,0,3,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,2,2,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,3,2,1,2,0,2,0,0,1,4,0,0,2,0,0,2,1,0,1,1,3,1,2,1,1,2,1,1,1,1,1
2,1,2,3,4,2,5,5,3,3,2,2,4,2,2,6,4,3,5,4,4,2,2,2,4,4,2,2,2,2,2,1,2,1,2
2,2,1,1,2,2,2,2,1,1,1,1,2,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
2,1,0,1,0,1,1,0,0,4,2,0,2,2,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,2,0,1,0,0,3,0,0,1,0,0,1,0,0,1,2,0,4,2,0,0,0,0,1,2,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,1,2,1,0,1,1,0,0,1,1,1,0,1
2,3,1,5,6,5,5,3,4,3,2,2,4,5,4,6,6,4,4,6,5,7,7,4,3,4,9,6,5,5,5,4,5,3,3
2,3,1,3,3,4,7,9,9,5,5,5,4,5,6,2,4,4,5,4,6,3,3,2,4,3,3,4,4,4,3,3,5,4,4
0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0
9,8,3,8,8,9,1,3,1,5,4,1,6,7,6,3,2,0,2,2,4,2,3,4,4,4,6,6,5,6,7,5,6,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4,3,6,2,3,2,2,1,1,3,4,3,1,1,2,2,4,2,3,2,2,4,5,5,1,1,2,2,2,2,2,2,2,2,2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,2,2,1,1,1,1,1,1,1,0,1
0,0,0,1,1,2,2,1,2,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,3,2,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,1,0,0,0,1,1,1,0,0,0,2,2,1,2,1,0,1,1,1
0,0,0,5,9,4,4,3,3,0,0,0,5,4,4,4,4,4,3,2,1,0,0,0,0,0,2,2,3,2,1,1,2,2,2
0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,3,1,1,2,0,0,1,0,0,0,1,0,0
3,3,2,4,8,5,6,5,2,8,2,0,11,8,3,8,2,3,1,6,2,1,4,4,2,2,1,2,7,2,2,1,3,4,0
1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,2,2,2,3,1,1,1,1,0,1,1,1,1,1,1,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,2,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
25,37,19,62,64,53,33,33,44,47,24,47,54,50,66,32,56,38,19,34,31,25,40,26,34,38,42,34,34,34,38,32,34,36,37
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
4,4,4,7,5,6,5,4,7,3,0,2,4,7,9,4,8,6,6,3,4,6,5,3,6,7,4,6,6,4,5,5,4,5,5
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
1,2,1,1,1,1,2,2,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,1,1,1,2,3,2,3,3,3,3,3,3
2,1,0,3,3,3,5,4,4,3,4,2,2,2,3,4,3,2,4,3,2,4,1,3,3,3,2,3,3,2,3,3,3,3,2
1,2,1,1,1,1,2,1,1,2,1,1,1,2,0,2,2,1,1,0,0,1,1,0,2,1,1,1,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,1,1
3,5,6,6,10,6,6,8,8,8,6,5,4,3,4,6,5,3,6,4,4,12,6,4,2,2,9,8,5,4,4,8,5,6,5
1,1,1,2,1,0,1,0,0,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,27,29,25,25,23,40,40,43,46,44,45,30,21,25,36,43,33,28,23,21,27,34,18,12,11,20,22,16,15,13,20,16,17,10
0,1,0,1,2,0,0,0,0,4,0,0,5,0,0,0,0,0,0,2,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,3,0,0,0,2,1,5,5,0,1,0,1,1,4,1,2,1,2,1,1
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0
11,7,12,15,14,14,14,11,9,17,6,9,18,8,13,13,10,15,11,9,9,4,8,8,11,12,8,9,8,7,6,8,9,10,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
0,2,0,1,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,6,2,6,13,11,9,14,13,8,9,4,3,5,3,4,6,3,7,4,4,3,3,3,4,1,7,4,1,2,2,3,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,0,1,3,0,1,1,1
0,2,1,2,0,2,3,1,1,1,2,1,3,4,3,1,0,2,2,2,1,4,2,0,0,0,1,0,1,1,0,0,2,1,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
3,2,3,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,4,3,2,6,3,3,4,2,1,2,2,2,3,1,2,2
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,3,4,0,0,0,0,3,0,1,3,1,0,2,1,0,0,2,3,2,3,0,0,0,2,2,1,0,1,2,2,2,1
2,2,1,0,1,0,4,2,2,4,1,1,0,0,0,5,1,1,6,2,1,4,6,0,0,0,3,2,3,1,1,3,3,0,2
2,2,0,2,2,1,3,1,2,6,6,3,4,3,1,1,0,2,3,2,5,7,8,3,1,1,3,3,5,2,2,3,3,5,6
0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,1,1,1,0,0,1,0,1,0,1,1,1,0
0,1,0,1,1,1,1,1,0,2,1,0,2,2,2,2,0,0,0,1,1,1,1,0,2,1,1,1,2,2,1,1,2,1,2
2,2,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1
0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,2,2,3,0,0,0,3,3,3,4,4,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,5,0,0,0,0,3,0,2,2,0,0,0,0,1,1,3,1,1,5,1,1,0,2,1,2,1,0,0,1,1,0
31,30,41,23,27,20,32,23,35,23,32,43,26,35,44,30,45,57,35,25,26,27,29,36,29,31,24,22,20,27,25,22,24,24,25
2,3,8,3,3,2,0,0,0,3,0,4,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,2,2,1,2,1,1,1,0,2,1,0,1,0,0,1,1,1,1,0,1,3,3,1,0,2,3,2,3,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,10,6,9,9,3,4,5,16,17,18,8,15,20,7,10,7,2,5,4,10,9,0,0,0,10,6,4,7,7,8,7,6,5
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,3,1,0,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1
1,2,0,4,1,0,1,3,1,3,1,1,2,0,0,2,1,0,1,3,4,3,4,1,3,3,4,3,6,4,3,3,5,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,10,6,4,6,4,6,6,5,4,6,4,6,4,6,8,7,5,6,6,4,6,6,2,3,4,4,4,4,5,4,5,4,3
3,4,1,3,2,3,5,5,5,5,6,5,5,4,1,6,2,0,3,3,5,2,0,3,3,2,4,4,3,4,4,4,4,3,3
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,2,3,3,1,3,3,3,3,2,1,2,2,2,2,1,4,3,3,3,1,3,2,2,3,4,4,3,2,3,5,4,3
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5,8,1,3,4,3,4,3,3,6,4,1,2,2,1,1,1,3,5,4,4,7,6,3,3,3,6,5,5,5,5,4,5,4,7
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,8,8,7,4,3,4,5,4,12,6,4,5,5,3,5,4,5,7,9,9,5,8,2,4,4,10,6,7,5,5,7,5,6,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,5,3,1,2,0,0,3,1,1,3,1,0,4,1,0,3,3,2,3,1,2,0,1,1,2,3,0,1,1,1,0,2
11,15,10,10,8,12,22,24,25,18,10,11,16,11,13,15,10,9,13,15,17,6,10,6,5,4,19,19,14,14,15,22,20,19,18
0,0,0,7,4,2,13,7,6,1,0,0,6,2,2,12,5,0,2,1,1,9,5,0,0,0,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0
2,1,1,2,2,2,5,8,3,8,1,4,10,3,3,3,1,1,3,8,6,5,7,1,6,6,2,3,10,5,2,5,3,2,1
2,5,3,4,3,6,1,2,1,5,3,2,4,2,2,1,1,0,1,4,4,1,2,0,0,0,3,1,1,1,1,1,1,1,1
0,0,0,2,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,2,0,0,0,1,1,1,1,1,1,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2,2,3,4,2,3,3,1,1,4,4,4,4,4,1,4,2,3,4,5,4,4,3,3,2,3,5,4,5,3,3,3,3,3,2
2,2,2,1,1,0,0,1,1,1,1,2,0,0,0,1,1,1,2,1,2,0,0,2,1,2,2,1,2,2,1,1,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,4,4,2,0,0,1,2,1,1,3,2,3,1,0,0,1,2,2,1,1,1,0,1,1,0,0,1,2,0,1,1,1
1,2,1,2,1,2,2,1,1,3,2,2,2,0,0,2,1,1,1,0,1,0,0,1,0,0,1,0,2,2,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
4,5,5,1,1,0,4,3,3,4,4,3,2,1,1,2,2,1,4,6,5,9,8,4,2,2,2,1,1,1,0,1,1,0,1
0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,7,1,0,12,11,10,16,11,9,5,3,1,9,4,6,5,11,9,9,8,0,1,0,5,8,8,4,8,9,7,7,7
0,1,0,0,0,0,1,3,2,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,3,1,2,0,2,1,1
4,4,0,3,5,1,2,3,2,7,3,1,0,1,0,3,1,1,5,8,7,9,7,2,3,4,3,4,5,4,4,3,5,2,4
1,1,0,0,2,1,3,2,2,2,0,0,3,1,0,2,0,0,2,1,1,0,1,1,3,3,0,1,1,1,1,0,1,1,1
0,0,1,1,5,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
7,5,5,15,14,16,14,21,17,17,11,13,20,18,19,19,13,11,12,11,17,27,23,7,3,2,20,19,18,21,21,20,21,16,21
13,11,10,16,21,20,14,20,20,19,18,16,18,16,16,18,16,12,11,24,17,16,23,9,14,13,16,16,17,13,16,17,14,14,15
1,1,1,1,1,1,2,2,1,1,0,1,0,0,0,2,0,0,1,2,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0
73,47,82,42,45,48,64,52,58,45,65,76,40,57,62,45,54,65,65,43,44,66,55,41,39,33,47,42,36,38,44,44,41,45,44
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,0,2,2,1,0,2,1,2,3,0,3,2,0,5,0,0,2,4,3,3,1,0,0,0,3,3,3,3,3,3,3,3,3
1,0,3,3,2,2,3,3,1,2,1,3,1,2,2,2,2,3,1,1,2,1,2,1,1,3,1,3,0,2,2,3,3,2,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4,1,1,2,1,1,1
1,0,1,0,0,0,1,0,1,2,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,2
0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,2,2,2,2,1,2,3
2,3,0,3,4,3,4,5,3,6,5,0,5,6,5,5,0,0,7,8,4,3,7,3,7,7,6,8,4,5,4,7,3,5,4
4,2,4,1,1,0,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
0,0,0,2,2,1,7,6,6,0,0,0,3,0,0,0,0,0,0,1,4,2,1,2,1,1,0,0,1,0,0,0,1,1,0
0,0,0,2,2,2,0,0,0,2,0,0,2,1,0,0,0,0,0,1,1,1,4,0,1,1,0,1,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,16,8,21,25,16,12,23,14,23,22,17,17,11,9,13,12,10,15,22,25,20,23,20,26,22,17,14,14,11,13,14,15,13,14
0,1,1,0,1,1,2,0,0,2,1,0,1,0,0,1,0,0,1,1,1,1,2,1,0,0,2,1,3,1,1,1,1,1,1
20,17,11,16,13,14,22,19,16,24,29,18,22,14,18,21,18,9,29,26,26,20,25,12,11,14,22,24,20,23,22,23,24,22,23
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
4,4,3,7,7,5,7,6,7,9,5,5,11,8,8,6,8,7,4,6,5,7,6,3,5,3,5,4,4,5,5,4,5,6,6
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,8,8,15,9,12,9,12,10,9,9,9,12,9,10,10,11,12,14,13,14,7,7,9,10,14,12,13,13,13,15,13,13,13
1,0,0,2,2,1,1,1,1,3,1,0,4,1,0,1,0,0,1,5,3,2,3,1,1,1,3,6,4,3,6,4,5,4,4
2,6,2,4,5,6,0,3,0,4,1,2,4,2,0,0,0,0,0,6,4,5,4,4,2,2,7,5,6,6,4,6,5,5,5
0,1,0,0,2,4,0,2,1,4,2,2,1,2,4,2,3,3,1,3,2,3,3,1,1,1,3,3,0,3,3,4,2,2,3
8,7,9,2,3,3,6,4,6,4,6,4,5,7,8,4,3,4,5,2,2,10,7,1,2,3,6,6,6,5,4,4,6,5,5
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1,1,2,1,1,0,0,0,1
2,2,2,1,1,2,3,2,2,3,2,1,4,2,2,2,1,0,3,3,0,3,1,4,3,3,3,2,2,2,2,1,2,2,2
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,0,1,1,2,2,1,0,0,1,1,1,1,1,2,0,1,1,2,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0
0,3,2,5,3,2,3,2,4,3,2,5,6,1,4,2,1,2,7,7,7,5,5,5,4,6,11,9,9,10,8,11,8,10,9
0,1,0,0,1,1,0,1,1,1,1,0,2,0,0,0,0,0,0,2,2,0,3,0,1,1,1,1,1,1,1,1,1,1,1
0,1,1,2,1,1,1,0,0,5,3,5,4,2,2,2,4,7,3,2,1,2,3,1,0,0,3,4,4,3,3,2,3,3,3
0,0,0,2,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,1,3,4,1,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1,1,1,1
0,0,0,6,7,3,0,1,0,3,2,0,7,1,1,0,0,0,1,2,2,5,6,0,2,2,3,7,1,2,2,3,3,2,2
1,5,0,3,1,0,1,0,0,3,0,0,4,0,0,0,0,0,0,2,1,2,1,0,2,2,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,0,1,1,1,1,0,0,0,2,1,1,2,1,1,2,2,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,1,0,2,3,5,5,1,0,0,1,0,1,4,4,2,0,0,1,0,1,2,0,1,1,0,2,0,1,1,2,2,1
15,18,16,17,18,16,18,14,17,13,14,15,12,12,14,17,21,21,12,13,11,6,7,13,12,14,13,15,14,15,16,15,16,18,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,1,0,2,1,0,4,5,4,5,2,3,2,0,2,2,2,1,3,2,2,1,1,2,1,0,2,2,2,2,2,2,4,2,1
3,1,0,2,2,1,4,5,2,7,3,4,7,1,2,4,1,1,3,2,1,2,3,0,0,0,4,4,5,6,5,3,2,4,6
2,4,1,5,6,2,4,4,4,7,3,4,11,8,3,7,1,0,5,8,7,5,9,3,4,4,4,5,4,5,1,4,4,3,2
4,7,2,2,2,2,1,2,0,3,1,0,1,0,0,3,0,0,0,1,0,3,6,1,1,0,1,1,2,2,2,3,2,2,2
1,2,0,3,2,2,2,1,0,5,1,1,5,0,1,4,1,2,1,2,2,2,3,1,0,0,1,1,1,1,1,1,0,0,1
0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,2,1,0,2,1,1,0
0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,2,14,18,12,13,15,11,10,4,8,12,11,14,13,9,5,6,9,8,11,14,6,8,8,10,10,10,6,7,9,10,10,10
2,5,5,9,6,8,2,3,2,4,2,2,9,9,6,5,3,5,0,1,0,0,0,0,2,1,1,2,5,2,2,3,4,2,2
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,2,3,2,2,2,3,3,2,3,3,3,1,1,1,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,2,0,0,0,1,1,1,0,1,2,2,1,1
3,2,1,3,1,0,3,0,1,1,2,3,1,3,2,2,4,3,4,3,3,3,3,2,1,2,2,2,1,3,2,2,2,2,2
12,11,15,7,8,9,19,13,13,4,6,6,5,7,6,8,5,8,2,4,5,8,7,10,7,8,5,5,3,5,6,6,6,6,6
4,6,3,16,9,13,16,11,14,11,22,17,12,10,14,13,13,17,9,8,8,14,10,7,6,7,10,9,12,12,12,9,9,11,11
0,1,1,5,3,3,0,2,3,2,0,1,3,3,1,0,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,5,7,7,0,0,0,1,0,0,8,4,2,8,8,6,5,5,2,0,1,7,7,4,4,4,6,5,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,6,7,5,6,3,5,3,4,2,3,4,6,5,6,6,9,4,5,6,1,1,1,2,0,1,4,5,0,1,1,1,2,0
0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,3,1,1,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
